profile_id,condition,gender,age_band,race,education,income,party,trust_multidimensional,trust_competence_1,trust_competence_2,trust_competence_3,trust_integrity_1,trust_integrity_2,trust_integrity_3,trust_benevolence_1,trust_benevolence_2,trust_benevolence_3,trust_openness_1,trust_openness_2,trust_openness_3,trust_post,distrust_post,funding_perceptions,policy_role_mean,inst_trust_mean,belief_post,concern_mean,policy_general,policy_specific_mean,behavior_mean,donation_ams,newsletter_signup
c13p1159,Corporate reliance,Male,60+,Black / African American,High school diploma / GED,"$100,000 to $167,999",Democrat,76.83333333333333,78,82,82,78,78,78,75,85,78,75,78,55,75,15,65,71.75,63.0,78,75.0,75,60.285714285714285,37.5,10,0
c13p1167,Corporate reliance,Male,60+,Other,Master's degree / Professional degree,"$56,000 to $99,999",Democrat,77.33333333333334,75,82,82,78,78,78,78,78,78,78,78,65,75,25,55,74.25,64.2,78,72.66666666666667,75,75.0,45.0,10,0
c13p1175,Corporate reliance,Female,30-44,White / Caucasian,Some college or Associate's degree,"$30,000 to $55,999",Democrat,78.50000000000001,78,85,82,78,78,78,82,82,78,78,78,65,78,25,65,76.0,65.6,85,73.66666666666667,78,72.57142857142857,40.0,2,0
c13p1178,Corporate reliance,Female,30-44,White / Caucasian,Bachelor's degree,"$56,000 to $99,999",Democrat,72.16666666666667,65,78,78,72,72,72,78,78,72,68,68,65,68,25,55,70.25,49.0,78,70.33333333333333,75,65.42857142857143,41.666666666666664,1,0
c13p1184,Corporate reliance,Female,45-59,White / Caucasian,Bachelor's degree,"$56,000 to $99,999",Republican,72.75,68,78,78,68,78,68,78,78,78,68,68,65,72,25,65,68.25,51.6,78,67.0,75,66.85714285714286,38.333333333333336,10,0
c13p1186,Corporate reliance,Male,45-59,White / Caucasian,Bachelor's degree,"$56,000 to $99,999",Democrat,77.33333333333334,75,82,82,78,78,78,78,78,78,78,78,65,78,25,55,73.75,66.2,78,74.66666666666667,78,73.57142857142857,46.666666666666664,4,0
c13p1196,Corporate reliance,Male,30-44,White / Caucasian,High school diploma / GED,"$30,000 to $55,999",Republican,71.0,68,78,78,75,78,68,75,75,72,65,75,45,65,25,65,67.5,45.0,75,68.33333333333333,75,65.0,35.833333333333336,10,0
c13p1197,Corporate reliance,Female,45-59,Other,Some college or Associate's degree,"$56,000 to $99,999",Democrat,64.91666666666666,65,68,68,65,68,62,75,68,65,65,65,45,65,25,65,70.0,42.0,72,65.0,55,65.0,38.333333333333336,2,0
c13p1203,Corporate reliance,Male,60+,White / Caucasian,Bachelor's degree,"$56,000 to $99,999",Democrat,76.66666666666667,75,78,78,78,78,78,78,78,78,78,78,65,78,25,55,73.75,62.8,78,72.66666666666667,78,69.57142857142857,45.0,7,0
c13p1219,Corporate reliance,Female,30-44,Black / African American,High school diploma / GED,"$30,000 to $55,999",Democrat,67.66666666666667,65,72,72,68,68,68,75,75,68,68,68,45,65,35,55,70.0,47.6,75,69.33333333333333,75,65.85714285714286,41.666666666666664,1,0
c13p1225,Corporate reliance,Male,60+,White / Caucasian,Master's degree / Professional degree,"$100,000 to $167,999",Republican,69.0,65,78,78,68,72,68,75,75,68,68,68,45,68,25,55,68.25,51.0,78,72.66666666666667,75,66.28571428571429,40.0,1,0
c13p1234,Corporate reliance,Female,30-44,White / Caucasian,Some college or Associate's degree,"$30,000 to $55,999",Independent,75.66666666666667,72,78,78,78,78,78,75,75,78,75,78,65,75,25,65,72.5,60.4,78,72.66666666666667,75,66.42857142857143,43.333333333333336,10,0
c13p1242,Corporate reliance,Male,60+,White / Caucasian,Some college or Associate's degree,"$56,000 to $99,999",Republican,71.16666666666667,68,78,78,68,78,68,75,75,78,68,75,45,72,25,55,69.0,51.6,75,73.66666666666667,75,68.28571428571429,41.666666666666664,10,0
c13p1244,Corporate reliance,Male,45-59,White / Caucasian,Bachelor's degree,"$56,000 to $99,999",Democrat,77.41666666666667,78,85,78,78,78,75,82,82,75,78,75,65,78,15,75,75.25,62.2,78,75.0,75,72.85714285714286,45.0,2,0
c13p1249,Corporate reliance,Female,45-59,White / Caucasian,Some college or Associate's degree,"$56,000 to $99,999",Independent,67.41666666666667,68,72,72,68,68,68,75,75,68,65,65,45,68,25,65,68.25,50.2,75,66.0,68,66.85714285714286,38.333333333333336,2,0
c13p1250,Corporate reliance,Male,60+,White / Caucasian,Bachelor's degree,"$56,000 to $99,999",Independent,76.75,75,82,78,78,78,78,78,78,78,75,78,65,75,25,65,69.0,51.6,78,72.66666666666667,78,70.42857142857143,40.0,10,0
c13p1256,Corporate reliance,Male,45-59,Other,Master's degree / Professional degree,"$100,000 to $167,999",Republican,75.58333333333334,75,78,78,78,78,68,78,78,78,75,78,65,72,25,65,71.5,51.6,78,73.66666666666667,78,71.85714285714286,41.666666666666664,6,0
c13p1258,Corporate reliance,Female,30-44,White / Caucasian,Some college or Associate's degree,"$100,000 to $167,999",Republican,78.83333333333334,78,82,85,78,82,78,85,85,78,75,75,65,78,25,55,76.75,69.0,85,80.66666666666667,85,76.0,48.333333333333336,10,0
c13p1260,Corporate reliance,Male,30-44,Black / African American,High school diploma / GED,"$30,000 to $55,999",Independent,70.16666666666667,65,78,78,72,78,68,75,75,68,65,75,45,65,35,65,66.25,43.0,75,68.33333333333333,65,69.28571428571429,41.666666666666664,10,0
c13p1262,Corporate reliance,Male,45-59,White / Caucasian,Bachelor's degree,"$100,000 to $167,999",Republican,68.41666666666667,65,78,78,68,68,68,75,75,68,65,68,45,65,25,65,65.75,47.0,75,66.0,68,60.714285714285715,33.333333333333336,10,0
c13p1264,Corporate reliance,Female,18-29,White / Caucasian,High school diploma / GED,"$30,000 to $55,999",Independent,75.0,68,78,78,78,78,68,78,78,78,75,78,65,72,25,65,69.0,59.6,75,63.666666666666664,75,65.42857142857143,40.833333333333336,10,0
c13p1265,Corporate reliance,Female,30-44,White / Caucasian,Master's degree / Professional degree,"$100,000 to $167,999",Independent,76.91666666666667,78,78,78,78,78,78,78,78,78,78,78,65,78,25,55,73.25,66.8,78,73.66666666666667,78,72.28571428571429,45.0,10,0
c13p1269,Corporate reliance,Male,30-44,White / Caucasian,Bachelor's degree,"$56,000 to $99,999",Republican,75.41666666666667,75,82,78,75,78,68,78,78,78,75,75,65,75,25,65,69.25,51.6,78,72.66666666666667,75,67.14285714285714,38.333333333333336,10,0
c13p1272,Corporate reliance,Female,18-29,White / Caucasian,Some college or Associate's degree,"$56,000 to $99,999",Republican,76.16666666666667,78,78,78,78,78,75,78,78,75,78,75,65,75,25,55,71.5,65.6,78,72.66666666666667,75,69.71428571428571,45.0,2,0
c13p1278,Corporate reliance,Male,30-44,White / Caucasian,Bachelor's degree,"$30,000 to $55,999",Democrat,79.41666666666667,75,85,82,78,82,78,85,85,78,78,82,65,78,25,55,76.75,65.6,85,79.33333333333333,85,73.57142857142857,46.666666666666664,6,0
c13p1281,Corporate reliance,Female,30-44,Other,Some college or Associate's degree,"$30,000 to $55,999",Democrat,72.66666666666667,68,78,78,75,78,75,75,75,75,65,75,55,75,25,65,70.0,50.2,75,72.66666666666667,75,68.28571428571429,43.333333333333336,10,0
c13p1292,Corporate reliance,Male,30-44,White / Caucasian,Bachelor's degree,"$100,000 to $167,999",Republican,70.33333333333333,68,78,78,68,78,68,75,78,72,68,68,45,68,25,65,68.25,50.2,75,70.33333333333333,75,64.0,36.666666666666664,10,0
c13p1299,Corporate reliance,Female,60+,White / Caucasian,High school diploma / GED,"$100,000 to $167,999",Republican,71.58333333333334,65,78,78,68,72,72,78,78,72,68,68,62,68,25,55,70.25,50.2,78,71.66666666666667,75,66.28571428571429,43.333333333333336,1,0
c13p1312,Corporate reliance,Female,30-44,White / Caucasian,High school diploma / GED,"$56,000 to $99,999",Independent,71.5,65,78,78,68,72,68,78,78,72,68,68,65,68,35,55,71.5,50.2,78,69.33333333333333,75,65.85714285714286,43.333333333333336,4,0
c13p1322,Corporate reliance,Male,30-44,White / Caucasian,Some college or Associate's degree,"Less than $30,000",Democrat,76.16666666666667,78,78,78,78,78,75,78,78,75,78,75,65,78,25,65,72.5,66.2,78,72.66666666666667,75,70.0,43.333333333333336,2,0
c13p1326,Corporate reliance,Female,30-44,White / Caucasian,Bachelor's degree,"$56,000 to $99,999",Independent,76.41666666666667,78,78,78,78,78,78,78,78,78,75,75,65,78,25,65,71.75,63.0,78,74.0,78,70.14285714285714,40.5,2,0
c13p1330,Corporate reliance,Female,60+,White / Caucasian,Some college or Associate's degree,"$30,000 to $55,999",Democrat,75.33333333333333,75,78,78,78,78,78,78,78,75,75,68,65,75,25,55,73.75,61.6,78,72.66666666666667,75,69.71428571428571,43.333333333333336,4,0
c13p1335,Corporate reliance,Female,30-44,White / Caucasian,Some college or Associate's degree,"$56,000 to $99,999",Republican,77.0,78,82,78,78,78,75,78,78,78,78,78,65,78,25,55,72.5,64.2,78,73.66666666666667,75,68.28571428571429,43.333333333333336,2,0
c13p1337,Corporate reliance,Male,60+,White / Caucasian,Bachelor's degree,"$100,000 to $167,999",Republican,79.25000000000001,78,85,85,78,78,78,85,85,78,78,78,65,78,25,65,76.75,53.6,85,79.33333333333333,85,74.71428571428571,45.0,10,0
c13p1340,Corporate reliance,Male,30-44,White / Caucasian,Bachelor's degree,"$100,000 to $167,999",Republican,78.25,75,82,82,78,82,78,78,82,78,78,78,68,78,25,55,76.75,67.6,85,78.33333333333333,78,73.14285714285714,46.666666666666664,10,0
c13p1345,Corporate reliance,Male,60+,White / Caucasian,High school diploma / GED,"$56,000 to $99,999",Republican,76.16666666666667,75,78,78,78,78,78,78,78,75,75,78,65,75,25,55,73.25,61.6,78,72.66666666666667,75,70.14285714285714,46.666666666666664,4,0
c13p1351,Corporate reliance,Male,60+,White / Caucasian,Some college or Associate's degree,"$56,000 to $99,999",Democrat,69.08333333333333,72,78,78,65,75,68,75,75,68,65,65,45,68,25,55,69.25,47.6,75,68.33333333333333,75,65.71428571428571,33.333333333333336,10,0
c13p1355,Corporate reliance,Female,30-44,White / Caucasian,High school diploma / GED,"$56,000 to $99,999",Republican,66.66666666666666,65,68,68,68,68,68,78,68,68,68,68,45,65,35,55,70.0,47.6,68,62.666666666666664,65,64.42857142857143,38.333333333333336,4,0
c13p1362,Corporate reliance,Female,60+,White / Caucasian,High school diploma / GED,"$100,000 to $167,999",Republican,71.58333333333334,68,78,78,75,75,75,75,75,75,65,75,45,75,25,65,68.75,48.0,75,71.66666666666667,75,57.857142857142854,30.833333333333332,10,0
c13p1365,Corporate reliance,Male,60+,White / Caucasian,Bachelor's degree,"$56,000 to $99,999",Republican,69.83333333333333,68,78,78,72,78,68,75,75,68,65,68,45,68,25,65,68.25,60.2,68,70.33333333333333,75,64.0,36.666666666666664,6,0
c13p1366,Corporate reliance,Female,60+,White / Caucasian,Some college or Associate's degree,"$56,000 to $99,999",Independent,64.33333333333333,68,68,68,65,68,62,65,65,68,65,65,45,55,35,65,63.25,47.6,68,58.333333333333336,68,66.0,35.0,2,0
c13p1367,Corporate reliance,Male,30-44,White / Caucasian,Some college or Associate's degree,"$56,000 to $99,999",Republican,65.16666666666666,68,68,72,68,68,62,65,68,68,65,65,45,68,35,65,69.25,50.2,68,59.333333333333336,68,65.0,35.0,1,0
c13p1370,Corporate reliance,Female,60+,White / Caucasian,High school diploma / GED,"$56,000 to $99,999",Republican,76.75,75,82,78,78,78,78,78,78,78,75,78,65,75,25,65,70.0,63.0,78,72.66666666666667,75,67.14285714285714,34.166666666666664,10,0
c13p1371,Corporate reliance,Male,45-59,White / Caucasian,Bachelor's degree,"$168,000 or more",Republican,84.75,85,88,90,88,88,85,85,88,85,85,85,65,85,15,75,75.0,73.0,85,81.66666666666667,85,73.57142857142857,45.0,10,0
c13p1373,Corporate reliance,Female,30-44,White / Caucasian,Some college or Associate's degree,"$100,000 to $167,999",Republican,74.83333333333333,75,75,78,78,78,75,78,78,75,75,68,65,75,25,65,71.5,52.4,78,72.66666666666667,75,67.85714285714286,43.333333333333336,2,0
c13p1375,Corporate reliance,Female,45-59,White / Caucasian,Bachelor's degree,"$100,000 to $167,999",Republican,71.00000000000001,75,78,78,68,78,75,75,68,72,65,75,45,75,25,65,63.25,59.0,75,61.666666666666664,75,56.42857142857143,33.333333333333336,10,0
c13p1376,Corporate reliance,Female,30-44,White / Caucasian,Some college or Associate's degree,"Less than $30,000",Democrat,71.75000000000001,65,78,78,78,78,72,75,78,68,68,78,45,68,25,75,68.25,61.0,75,58.333333333333336,65,62.142857142857146,35.0,1,0
c13p1379,Corporate reliance,Female,45-59,Black / African American,Master's degree / Professional degree,"$56,000 to $99,999",Democrat,73.58333333333333,68,78,78,68,78,68,78,78,78,68,78,65,72,25,65,71.5,50.2,78,72.66666666666667,78,72.28571428571429,40.0,10,0
c13p1381,Corporate reliance,Female,60+,White / Caucasian,High school diploma / GED,"$56,000 to $99,999",Democrat,68.41666666666667,65,78,72,68,68,68,78,78,68,68,65,45,65,25,75,66.5,50.2,68,61.666666666666664,75,65.42857142857143,35.0,1,0
c13p1393,Corporate reliance,Female,45-59,White / Caucasian,Master's degree / Professional degree,"$100,000 to $167,999",Republican,76.5,78,78,82,78,78,78,75,75,78,75,78,65,75,25,65,72.5,52.4,78,76.0,78,70.28571428571429,43.333333333333336,10,0
c13p1396,Corporate reliance,Female,45-59,Other,Bachelor's degree,"$56,000 to $99,999",Democrat,81.83333333333334,78,88,88,85,85,82,85,85,85,78,78,65,85,15,65,78.25,73.2,85,84.0,85,78.85714285714286,50.0,10,0
c13p1398,Corporate reliance,Male,45-59,Other,Master's degree / Professional degree,"$100,000 to $167,999",Republican,75.33333333333333,75,78,78,78,78,78,78,78,75,75,68,65,75,25,55,73.75,51.6,78,78.33333333333333,75,72.14285714285714,46.666666666666664,1,0
c13p1404,Corporate reliance,Female,60+,White / Caucasian,High school diploma / GED,"Less than $30,000",Democrat,79.08333333333334,75,85,85,78,82,78,85,85,78,75,78,65,75,15,65,74.25,65.0,75,75.0,75,71.42857142857143,39.166666666666664,10,0
c13p1406,Corporate reliance,Male,60+,White / Caucasian,High school diploma / GED,"$56,000 to $99,999",Republican,73.58333333333333,68,78,78,68,78,68,78,78,78,68,78,65,72,25,65,69.0,59.6,75,67.0,75,65.0,38.333333333333336,2,0
c13p1407,Corporate reliance,Female,30-44,White / Caucasian,High school diploma / GED,"$30,000 to $55,999",Independent,66.08333333333333,68,68,68,68,68,68,68,68,68,68,68,45,68,35,65,65.75,47.6,68,62.666666666666664,68,64.0,41.666666666666664,2,0
c13p1409,Corporate reliance,Male,60+,White / Caucasian,Bachelor's degree,"$100,000 to $167,999",Independent,75.33333333333333,78,78,78,72,78,78,78,78,78,75,78,55,72,25,65,71.5,51.0,78,77.0,78,67.85714285714286,40.0,10,0
c13p1412,Corporate reliance,Male,60+,Black / African American,High school diploma / GED,"$30,000 to $55,999",Independent,76.16666666666667,78,78,78,78,78,78,75,75,78,75,78,65,75,25,65,72.5,60.4,78,72.66666666666667,75,67.42857142857143,40.833333333333336,2,0
c13p1414,Corporate reliance,Male,45-59,White / Caucasian,Master's degree / Professional degree,"$100,000 to $167,999",Democrat,81.83333333333334,78,88,88,85,85,82,85,88,82,78,78,65,85,20,65,77.5,72.4,88,83.66666666666667,85,76.14285714285714,48.833333333333336,6,1
c13p1424,Corporate reliance,Male,45-59,White / Caucasian,High school diploma / GED,"$100,000 to $167,999",Republican,77.08333333333334,75,82,82,78,78,78,78,78,78,75,78,65,75,25,65,72.5,52.4,75,75.0,75,64.28571428571429,37.5,10,0
c13p1425,Corporate reliance,Male,45-59,White / Caucasian,Some college or Associate's degree,"$100,000 to $167,999",Republican,68.75,68,75,78,68,72,68,75,75,68,65,68,45,68,25,65,67.5,47.6,75,71.66666666666667,75,65.42857142857143,35.0,1,0
c13p1429,Corporate reliance,Female,45-59,Black / African American,Some college or Associate's degree,"$56,000 to $99,999",Republican,74.25,75,78,78,75,78,68,75,78,78,75,68,65,68,25,65,70.0,47.0,75,72.66666666666667,75,72.14285714285714,41.666666666666664,1,0
c13p1434,Corporate reliance,Male,45-59,White / Caucasian,Bachelor's degree,"$100,000 to $167,999",Republican,76.16666666666667,75,78,78,78,78,78,78,78,75,78,75,65,75,25,55,73.75,52.4,78,76.0,75,73.71428571428571,46.666666666666664,10,0
c13p1441,Corporate reliance,Male,45-59,Black / African American,High school diploma / GED,"$30,000 to $55,999",Democrat,65.16666666666666,65,68,68,65,68,65,72,68,68,65,65,45,65,35,65,68.25,47.0,72,65.0,75,66.85714285714286,38.333333333333336,10,0
c13p1445,Corporate reliance,Male,60+,Black / African American,High school diploma / GED,"$30,000 to $55,999",Democrat,70.08333333333333,68,78,78,68,75,68,75,75,75,68,68,45,72,25,65,68.25,50.2,75,67.0,75,67.14285714285714,35.833333333333336,10,0
c13p1450,Corporate reliance,Male,30-44,White / Caucasian,High school diploma / GED,"$56,000 to $99,999",Republican,77.0,75,78,82,78,78,78,78,78,78,78,78,65,75,25,55,73.75,61.6,78,72.66666666666667,75,70.14285714285714,41.666666666666664,1,0
c13p1454,Corporate reliance,Male,45-59,White / Caucasian,Master's degree / Professional degree,"$100,000 to $167,999",Independent,77.66666666666667,78,82,82,78,78,78,78,82,78,75,78,65,78,25,65,71.5,53.0,78,78.33333333333333,78,69.71428571428571,40.0,10,0
c13p1456,Corporate reliance,Male,45-59,White / Caucasian,Bachelor's degree,"$56,000 to $99,999",Independent,70.16666666666667,65,78,78,75,75,68,75,75,68,65,75,45,65,25,65,67.5,41.0,75,61.666666666666664,75,60.714285714285715,32.5,10,0
c13p1457,Corporate reliance,Female,30-44,Black / African American,Some college or Associate's degree,"Less than $30,000",Democrat,64.83333333333333,68,65,68,68,68,65,68,68,65,65,65,45,68,35,65,67.5,47.0,72,62.666666666666664,65,64.85714285714286,36.666666666666664,2,0
c13p1458,Corporate reliance,Male,60+,White / Caucasian,Master's degree / Professional degree,"$100,000 to $167,999",Democrat,82.41666666666667,75,88,88,82,88,82,88,88,85,78,82,65,85,15,55,77.5,71.8,88,84.0,85,76.42857142857143,48.333333333333336,10,0
c13p1469,Corporate reliance,Male,45-59,White / Caucasian,Some college or Associate's degree,"$30,000 to $55,999",Republican,71.33333333333334,68,78,78,72,78,68,75,75,72,65,72,55,68,25,65,70.75,60.4,78,69.33333333333333,68,66.85714285714286,43.333333333333336,10,0
c13p1470,Corporate reliance,Male,60+,White / Caucasian,Bachelor's degree,"$100,000 to $167,999",Republican,72.66666666666667,75,75,78,78,78,75,75,78,75,75,65,45,75,25,65,65.0,53.0,78,72.66666666666667,75,65.71428571428571,38.333333333333336,10,0
c13p1481,Corporate reliance,Male,60+,Other,Bachelor's degree,"$56,000 to $99,999",Democrat,76.83333333333333,78,85,78,78,78,75,78,82,75,75,75,65,78,15,75,70.25,62.2,78,76.0,75,72.85714285714286,45.0,2,0
c13p1488,Corporate reliance,Female,45-59,Other,Bachelor's degree,"$56,000 to $99,999",Republican,76.16666666666667,75,78,78,78,78,78,78,78,75,75,78,65,75,25,55,72.5,61.0,78,72.66666666666667,75,66.85714285714286,41.666666666666664,1,0
c13p1492,Corporate reliance,Male,45-59,White / Caucasian,Master's degree / Professional degree,"$56,000 to $99,999",Independent,65.58333333333333,68,68,68,65,68,68,68,68,68,65,68,45,68,25,65,64.0,45.6,68,61.666666666666664,68,64.42857142857143,35.0,10,0
c13p1495,Corporate reliance,Male,60+,White / Caucasian,High school diploma / GED,"$56,000 to $99,999",Republican,75.41666666666667,75,82,78,75,78,68,78,78,78,75,75,65,75,25,65,70.0,60.4,78,72.66666666666667,78,65.71428571428571,34.166666666666664,10,0
c13p1497,Corporate reliance,Female,60+,White / Caucasian,High school diploma / GED,"$56,000 to $99,999",Independent,75.33333333333334,75,78,78,75,78,68,78,78,78,75,78,65,75,25,65,68.25,51.6,75,69.33333333333333,75,66.85714285714286,38.333333333333336,10,0
c13p1499,Corporate reliance,Male,30-44,White / Caucasian,Bachelor's degree,"$100,000 to $167,999",Republican,71.58333333333334,75,78,78,68,78,72,78,75,72,65,65,55,68,25,65,70.75,51.8,78,74.66666666666667,68,69.85714285714286,43.333333333333336,2,0
c13p1503,Corporate reliance,Male,60+,White / Caucasian,Bachelor's degree,"$30,000 to $55,999",Democrat,76.16666666666667,78,78,78,78,78,75,78,78,75,78,75,65,78,25,65,72.5,65.6,78,72.66666666666667,75,69.71428571428571,45.0,2,0
c13p1511,Corporate reliance,Male,60+,White / Caucasian,Bachelor's degree,"$100,000 to $167,999",Independent,78.25,75,82,82,78,82,78,78,85,78,78,78,65,78,25,65,75.5,65.0,85,79.33333333333333,85,73.57142857142857,46.666666666666664,6,0
